"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.442541500E0,7.726069298E-1,-3.169798994E-1,1.302307073E0,1.547062195E0
2.452603500E0,1.281703385E0,-4.938847777E-1,1.525671296E0,2.052890315E0
2.462665500E0,1.724707008E0,-8.093505406E-1,2.025035207E0,2.780365111E0
2.472727500E0,1.952005384E0,-1.133029887E0,2.636191449E0,3.470387169E0
2.482788500E0,2.033589391E0,-1.427080808E0,3.085815436E0,3.961603507E0
2.492850500E0,2.165948134E0,-1.769027733E0,3.252382144E0,4.289379915E0
2.502912500E0,1.998550536E0,-1.915285892E0,3.318619988E0,4.321546357E0
2.512974500E0,1.680693554E0,-1.934562408E0,3.263979512E0,4.149798162E0
2.523036500E0,1.430604925E0,-1.988085482E0,2.870513354E0,3.773454816E0
2.533098500E0,9.443731289E-1,-1.865697411E0,2.169280170E0,3.013045617E0
2.543160500E0,5.577604924E-1,-1.516528881E0,1.522103909E0,2.219855159E0
2.553222500E0,5.896864361E-1,-1.142925130E0,9.700127310E-1,1.610879463E0
2.563284500E0,7.397661893E-1,-1.064147640E0,8.157140654E-1,1.531356801E0
2.573346500E0,9.429674582E-1,-9.875432682E-1,7.390097058E-1,1.552599330E0
2.583408500E0,1.281889473E0,-6.724110889E-1,8.572708118E-1,1.682346735E0
2.593470500E0,1.417138202E0,-3.907594818E-1,1.120035912E0,1.848094722E0
2.603532500E0,1.222700155E0,-4.391671184E-1,1.149909922E0,1.734980189E0
2.613594500E0,9.420931533E-1,-5.144541129E-1,1.378114470E0,1.746826275E0
2.623655500E0,5.935689873E-1,-5.295975244E-1,1.630632910E0,1.814321186E0
2.633717500E0,1.027963901E-1,-5.097234231E-1,1.502360786E0,1.589802817E0
2.643779500E0,-3.957951039E-1,-4.968621799E-1,1.015543245E0,1.197853861E0
2.653841500E0,-6.834781140E-1,-5.012563625E-1,2.654349393E-1,8.881756472E-1
2.663903500E0,-8.977458233E-1,-5.277617911E-1,-3.894444430E-1,1.111821499E0
2.673965500E0,-9.212799892E-1,-6.101353186E-1,-7.546697187E-1,1.338113713E0
2.684027500E0,-6.772873744E-1,-6.366749534E-1,-1.100039604E0,1.440194541E0
2.694089500E0,-2.889419156E-1,-4.066668320E-1,-1.188544815E0,1.288993452E0
2.704151500E0,8.275856674E-2,-1.797609508E-1,-1.127906849E0,1.145136167E0
2.714213500E0,3.305428085E-1,-3.280989647E-1,-9.992312676E-1,1.102438481E0
2.724275500E0,3.870877227E-1,-6.149472848E-1,-7.406422484E-1,1.037568315E0
2.734337500E0,3.680369094E-1,-6.961174554E-1,-6.150399631E-1,9.991520578E-1
2.744399500E0,3.000139108E-1,-5.306704885E-1,-8.037565094E-1,1.008783446E0
2.754460500E0,2.674221155E-1,-2.928513640E-1,-1.001056184E0,1.076749735E0
2.764522500E0,3.010032597E-1,-2.401775989E-1,-1.133404402E0,1.197035413E0
2.774584500E0,4.646019217E-1,-2.348472771E-1,-1.336103395E0,1.433938796E0
2.784646500E0,7.904002994E-1,2.842916250E-2,-1.445018896E0,1.647307033E0
2.794708500E0,9.825322044E-1,3.894780645E-1,-1.604867154E0,1.921629849E0
2.804770500E0,8.712918502E-1,5.402844805E-1,-1.878084737E0,2.139686680E0
2.814832500E0,7.822206295E-1,6.938504899E-1,-2.022363614E0,2.276675691E0
2.824894500E0,7.173317385E-1,9.351998708E-1,-2.185821358E0,2.483340216E0
2.834956500E0,9.518705750E-1,1.317070415E0,-2.341186556E0,2.849892377E0
2.845018500E0,1.654926336E0,1.492206511E0,-2.177954514E0,3.115918374E0
2.855080500E0,2.143184046E0,1.356374229E0,-1.762647251E0,3.088675159E0
2.865142500E0,2.127890069E0,1.405480901E0,-1.513886817E0,2.965661141E0
2.875204500E0,1.901819755E0,1.396976710E0,-1.360994992E0,2.724108969E0
2.885266500E0,1.625294986E0,1.061481018E0,-1.102167406E0,2.232285541E0
2.895327500E0,1.395790018E0,6.295024663E-1,-4.767363560E-1,1.603677238E0
2.905389500E0,1.272804362E0,6.127729976E-1,1.716046697E-1,1.423014354E0
2.915451500E0,1.374013817E0,5.813477218E-1,7.625260377E-1,1.675507416E0
2.925513500E0,1.404184281E0,3.791264462E-1,1.340311051E0,1.977853399E0
2.935575500E0,1.552499490E0,5.806109726E-2,1.763117952E0,2.349938440E0
2.945637500E0,1.867414738E0,-3.839106381E-2,2.151951361E0,2.849492295E0
2.955699500E0,2.176060016E0,8.461915076E-2,2.516538706E0,3.327967045E0
2.965761500E0,2.369299384E0,3.496576488E-2,2.728512552E0,3.613804494E0
2.975823500E0,2.408759319E0,-2.766130614E-1,3.540905984E0,4.291462621E0
2.985885500E0,1.402801999E0,-1.061536274E0,6.000915563E0,6.253455069E0
2.995947500E0,-1.873470699E0,-3.127050585E0,1.292190220E1,1.342623903E1
3.006009500E0,-4.459345104E0,-4.785307496E0,1.667985157E1,1.791653915E1
3.016071500E0,-8.903128427E-1,-1.791119099E0,8.536541335E0,8.767742158E0
3.026132500E0,3.120349091E0,1.657410818E0,1.017191575E0,3.676719703E0
3.036194500E0,3.824366720E0,2.592428548E0,-1.914726314E0,5.001264184E0
3.046256500E0,2.343637124E0,2.022247839E0,-9.354293740E-1,3.233751599E0
3.056318500E0,8.993438673E-1,8.278482074E-1,9.927718484E-1,1.574721559E0
3.066380500E0,6.593390536E-1,-6.842002451E-2,1.321501435E0,1.478436786E0
