"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.677764417E0,-4.620969746E-1,3.689908826E-1,8.629297471E-1,1.046104982E0
1.687782417E0,7.628540665E-2,6.816105133E-1,8.809052575E-1,1.116425738E0
1.697801417E0,6.414506668E-1,9.542550695E-1,1.029875355E0,1.543601290E0
1.707819417E0,1.160634300E0,1.126032232E0,1.172677810E0,1.997546949E0
1.717838417E0,1.566149231E0,1.217602553E0,1.198375738E0,2.317646176E0
1.727856417E0,1.762547556E0,1.253234316E0,1.116682534E0,2.433957687E0
1.737875417E0,1.653026576E0,1.251272575E0,1.105065871E0,2.349329797E0
1.747893417E0,1.262125007E0,1.285677007E0,1.237446249E0,2.185680241E0
1.757912417E0,6.387469143E-1,1.310016627E0,1.301004313E0,1.953651301E0
1.767930417E0,-1.917345867E-1,1.232532833E0,1.170681571E0,1.710670827E0
1.777949417E0,-1.118346944E0,1.092202581E0,8.556482095E-1,1.782060668E0
1.787968417E0,-1.911671728E0,8.571912897E-1,4.332213771E-1,2.139379926E0
1.797986417E0,-2.227561999E0,4.304416108E-1,1.116140004E-1,2.271512740E0
1.808005417E0,-2.058758146E0,-1.325049233E-1,1.101463401E-1,2.065956165E0
1.818023417E0,-1.765035254E0,-5.034645635E-1,5.354751456E-1,1.911951790E0
1.828042417E0,-1.548304698E0,-5.073330814E-1,1.118709179E0,1.976396853E0
1.838060417E0,-1.320445428E0,-3.300016487E-1,1.555448241E0,2.066856659E0
1.848079417E0,-1.049015046E0,-9.974589765E-2,1.838903714E0,2.119421780E0
1.858097417E0,-7.521264723E-1,1.237264985E-1,2.088519012E0,2.223266547E0
1.868115917E0,-4.787746954E-1,2.266228759E-1,2.429548509E0,2.486622025E0
1.878133917E0,-4.111510617E-1,5.007906318E-2,2.907360753E0,2.936715794E0
1.888152917E0,-7.042193574E-1,-5.536365974E-1,2.717120422E0,2.860975668E0
1.898170917E0,-1.196268402E0,-1.420733655E0,1.146388729E0,2.182601504E0
1.908189917E0,-1.619228792E0,-2.270402502E0,-6.918519115E-1,2.873201780E0
1.918208917E0,-1.718486448E0,-2.888191826E0,-1.362051584E0,3.626297314E0
1.928226917E0,-1.432481296E0,-2.991963531E0,-9.253113520E-1,3.443842263E0
1.938245917E0,-9.060465306E-1,-2.566096782E0,-3.142035683E-1,2.739433681E0
1.948263917E0,-4.987078536E-1,-1.850127445E0,-7.136639994E-2,1.917491655E0
1.958282917E0,-3.145082814E-1,-1.028397764E0,-1.826728642E-1,1.090819323E0
1.968300917E0,-1.798860812E-1,-2.372899514E-1,-6.117509043E-1,6.803709960E-1
1.978319917E0,-1.132026798E-1,5.420129174E-1,-1.022280407E0,1.162604868E0
1.988337917E0,-3.032833815E-1,1.352736384E0,-1.260733370E0,1.873853026E0
1.998356917E0,-5.534424698E-1,1.999686942E0,-1.670578748E0,2.663809263E0
2.008374917E0,-5.223516548E-1,2.154784922E0,-2.087695724E0,3.045393693E0
2.018393917E0,-7.958820641E-2,1.627150893E0,-2.235806866E0,2.766367049E0
2.028412917E0,4.179174596E-1,6.756194562E-1,-2.214174507E0,2.352378668E0
2.038430917E0,6.929897797E-1,-2.457403475E-1,-2.233642226E0,2.351548585E0
2.048449917E0,7.880713534E-1,-8.122987068E-1,-2.096627930E0,2.382589836E0
2.058467917E0,6.481416357E-1,-1.042379626E0,-1.605364752E0,2.020851021E0
2.068486917E0,1.868150318E-1,-1.104127977E0,-1.304224960E0,1.719011690E0
2.078504917E0,-3.715244812E-1,-1.012124963E0,-1.460487120E0,1.815337437E0
2.088523917E0,-7.572658825E-1,-8.299473578E-1,-1.704178019E0,2.041197431E0
2.098541917E0,-9.313339841E-1,-5.334280354E-1,-1.513338933E0,1.855295983E0
2.108560917E0,-9.845407230E-1,-1.936580282E-1,-9.431032598E-1,1.377050335E0
2.118578917E0,-1.025853056E0,3.042247832E-2,-3.050632739E-1,1.070683716E0
2.128597917E0,-9.628270876E-1,2.212919694E-1,-1.584267998E-1,1.000552441E0
2.138616917E0,-7.202366352E-1,3.465638870E-1,-3.995764983E-1,8.935931493E-1
2.148634917E0,-3.772272706E-1,4.888927174E-1,-5.846490598E-1,8.503711107E-1
2.158653917E0,5.004339516E-2,6.313016546E-1,-6.018854821E-1,8.736774313E-1
2.168671917E0,5.702920988E-1,7.087959731E-1,-4.786016178E-1,1.027951515E0
2.178690917E0,1.058359482E0,8.151889855E-1,-2.671943847E-1,1.362369522E0
2.188708917E0,1.414339725E0,9.481646097E-1,-9.287483454E-2,1.705285524E0
2.198727917E0,1.540642799E0,1.035498038E0,7.086127359E-2,1.857648444E0
2.208745917E0,1.635747177E0,1.062529131E0,2.016190489E-1,1.960940392E0
2.218764917E0,1.770999414E0,9.221070778E-1,2.894558859E-1,2.017549280E0
2.228782917E0,1.838025755E0,7.253342378E-1,3.548090092E-1,2.007570140E0
2.238801917E0,1.767931965E0,5.811027235E-1,3.845163731E-1,1.900293832E0
2.248820917E0,1.561730197E0,4.233378285E-1,4.897966969E-1,1.690596620E0
2.258838917E0,1.339451803E0,3.033740133E-1,6.620182478E-1,1.524609814E0
2.268857917E0,1.177433643E0,2.142606926E-1,8.515229988E-1,1.468791696E0
2.278875917E0,1.064235641E0,2.423764443E-1,1.019498302E0,1.493559717E0
2.288894917E0,9.424495411E-1,3.849368244E-1,1.106279022E0,1.503409715E0
