"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.137589167E0,1.607445776E0,-2.706617653E-1,3.347529792E0,3.723317797E0
2.147607167E0,7.660402143E-1,-3.609888218E-2,2.896661518E0,2.996459358E0
2.157626167E0,4.526680470E-2,7.614178441E-2,2.366847646E0,2.368504683E0
2.167644167E0,-6.137658548E-1,1.746012946E-1,1.877757147E0,1.983221127E0
2.177662167E0,-1.063367622E0,2.450549807E-1,1.383846349E0,1.762337471E0
2.187681167E0,-1.275913326E0,3.255060900E-1,1.036894061E0,1.676024559E0
2.197699167E0,-1.368957145E0,3.826560814E-1,7.527715664E-1,1.608457141E0
2.207718167E0,-1.399060950E0,4.347579889E-1,5.431500547E-1,1.562497371E0
2.217736167E0,-1.332558228E0,4.819766307E-1,3.666765547E-1,1.463716024E0
2.227755167E0,-1.182977096E0,5.034096362E-1,2.089119521E-1,1.302497706E0
2.237773167E0,-1.016083528E0,4.854408136E-1,1.088482583E-1,1.131338350E0
2.247792167E0,-8.900321764E-1,4.544958866E-1,5.378736734E-2,1.000808107E0
2.257810167E0,-8.039827967E-1,4.448459342E-1,1.322289348E-2,9.189401980E-1
2.267829167E0,-8.371014261E-1,4.708043557E-1,7.912189096E-2,9.636678954E-1
2.277847167E0,-9.759119868E-1,4.494509089E-1,2.206128153E-1,1.096850190E0
2.287866167E0,-1.098801749E0,3.649235594E-1,3.457891309E-1,1.208347885E0
2.297884167E0,-1.121315868E0,2.073179828E-1,4.166594312E-1,1.214057290E0
2.307903167E0,-1.068529544E0,3.525109073E-2,4.390624532E-1,1.155756836E0
2.317921167E0,-9.543573958E-1,-9.861328284E-2,4.209002705E-1,1.047702084E0
2.327939167E0,-8.477924752E-1,-1.500231723E-1,3.787558790E-1,9.405929242E-1
2.337958167E0,-7.580704594E-1,-1.205885719E-1,3.019201031E-1,8.248443330E-1
2.347976167E0,-6.670515311E-1,-2.430742364E-2,2.018523163E-1,6.973470825E-1
2.357995167E0,-5.976287091E-1,1.369274649E-1,7.083433986E-2,6.171926022E-1
2.368013167E0,-5.273907852E-1,3.480309534E-1,-5.690276384E-2,6.344324309E-1
2.378032167E0,-4.739922577E-1,6.061176968E-1,-1.623115437E-1,7.863792723E-1
2.388050167E0,-4.710598791E-1,9.114823946E-1,-3.476079074E-1,1.083295353E0
2.398069167E0,-5.266154444E-1,1.173404911E0,-5.693644381E-1,1.406548533E0
2.408087167E0,-5.940244853E-1,1.378120025E0,-8.132190585E-1,1.706869980E0
2.418106167E0,-6.784290433E-1,1.476699110E0,-1.125153103E0,1.976581831E0
2.428124167E0,-6.760755390E-1,1.445197821E0,-1.525267545E0,2.207287014E0
2.438143167E0,-5.424403489E-1,1.348064167E0,-1.816826090E0,2.326451283E0
2.448161167E0,-3.388490707E-1,1.276567630E0,-1.944148041E0,2.350352146E0
