"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.850385625E0,6.611525676E0,1.370811005E0,-1.788697182E0,6.985043463E0
1.860308625E0,4.532416003E0,5.624436736E-1,-1.850014009E0,4.927645436E0
1.870231625E0,2.964354733E0,3.660544109E-1,-1.535615655E0,3.358498214E0
1.880154625E0,2.620823212E0,2.895383316E-1,-2.026442631E0,3.325509960E0
1.890077625E0,2.486379937E0,-1.744692206E-1,-1.977443403E0,3.181635917E0
1.900000625E0,4.620516586E-1,-2.898593438E-1,-1.960171020E0,2.034645080E0
1.909923625E0,-2.353040616E0,-9.440614723E-1,-2.461987107E0,3.534039151E0
1.919846625E0,-4.743050838E0,-2.053995735E0,-2.136880163E0,5.593003358E0
1.929769625E0,-7.595650662E0,-2.716497401E0,-9.343933205E-1,8.120736296E0
1.939692625E0,-8.927994297E0,-2.835358139E0,3.314755856E-1,9.373271254E0
1.949615625E0,-8.147081689E0,-2.305215801E0,1.212445674E0,8.553302546E0
1.959538625E0,-7.158816290E0,-2.168388031E0,1.964767370E0,7.733748648E0
1.969461625E0,-5.628130422E0,-2.066792220E0,2.261060990E0,6.407798291E0
1.979384625E0,-4.236342824E0,-1.591823624E0,1.973906568E0,4.937287728E0
1.989307625E0,-3.764321077E0,-2.075709516E0,5.631726752E-1,4.335417700E0
1.999230625E0,-3.516519002E0,-2.085458725E0,-1.136097775E0,4.243319707E0
2.009153625E0,-2.810125650E0,-5.613129683E-2,-1.363269705E0,3.123853578E0
2.019076625E0,-9.064494038E-1,3.259838806E-1,-7.973695958E-1,1.250485619E0
2.028999625E0,2.081878914E0,-3.589225620E-1,-1.250123012E-1,2.116287620E0
2.038922625E0,4.906015077E0,-2.236676931E-1,1.236994259E0,5.064500564E0
2.048845625E0,5.936068772E0,6.558171295E-1,2.109909296E0,6.333934465E0
2.058768625E0,6.055534405E0,6.044912572E-1,2.068140296E0,6.427449797E0
2.068691625E0,6.525592071E0,-2.003034254E-1,9.389126334E-1,6.595834312E0
2.078614625E0,7.117661832E0,1.626493666E-1,2.176845297E-3,7.119520315E0
2.088537625E0,6.542480584E0,-5.801019725E-1,-1.273689630E0,6.690504896E0
2.098460625E0,5.279841022E0,-1.931800184E0,-2.791868888E0,6.277189264E0
2.108383625E0,3.303380975E0,-2.777444392E0,-3.463655494E0,5.533844287E0
2.118306625E0,8.770823479E-1,-2.921793728E0,-2.453340830E0,3.914720074E0
2.128229625E0,-1.581236216E0,-4.279817164E0,1.028485472E0,4.677063747E0
2.138152625E0,-2.683877247E0,-3.864697305E0,3.901159372E0,6.112129480E0
2.148075625E0,-3.110180783E0,-3.112267070E0,4.665940096E0,6.413300851E0
2.157998625E0,-5.048112942E0,-3.101117891E0,4.235831777E0,7.283038328E0
2.167921625E0,-9.459146011E0,-2.943678394E0,3.283800988E0,1.043666780E1
2.177844625E0,-1.394685128E1,-3.693513050E0,2.292068775E0,1.460856867E1
2.187767625E0,-1.570272219E1,-3.893938353E0,1.906643562E0,1.629028943E1
2.197690625E0,-1.475434942E1,-3.225411862E0,1.656823612E0,1.519339241E1
2.207613625E0,-1.376071219E1,-2.348127347E0,1.954561348E0,1.409578703E1
2.217536625E0,-1.118093818E1,-2.462625331E0,1.637957132E0,1.156550067E1
2.227458875E0,-9.874025842E0,-2.733352877E0,1.273679544E0,1.032423672E1
2.237381875E0,-1.087295598E1,-2.876367879E0,1.476856108E0,1.134353419E1
2.247304875E0,-1.137242514E1,-3.405838811E0,2.354710581E0,1.210274570E1
2.257227875E0,-8.702198217E0,-4.537306615E0,3.094831257E0,1.029045119E1
2.267150875E0,-3.238688550E0,-5.175974007E0,3.610415637E0,7.093300467E0
2.277073875E0,3.995252182E0,-3.934587319E0,3.867106065E0,6.811572997E0
2.286996875E0,1.100425871E1,-6.566700920E-1,3.693315122E0,1.162606993E1
2.296919875E0,1.516502394E1,2.816963676E0,3.179746570E0,1.574877848E1
2.306842875E0,1.572111403E1,1.012154316E1,2.843704163E0,1.891258088E1
2.316765875E0,1.632558515E1,1.445683841E1,2.181630366E0,2.191539227E1
2.326688875E0,1.671881625E1,1.234983752E1,7.871184035E-1,2.080040526E1
2.336611875E0,1.773974828E1,4.203782896E0,-2.353427117E0,1.838230342E1
2.346534875E0,1.783615484E1,-4.083828143E0,-4.417884836E0,1.882349006E1
2.356457875E0,1.693331784E1,-7.998358344E0,-4.328045876E0,1.922089932E1
2.366380875E0,1.465383345E1,-8.273005571E0,-3.381049540E0,1.716417641E1
2.376303875E0,1.092600893E1,-6.509485331E0,-2.941603217E0,1.305389214E1
2.386226875E0,5.244926713E0,-2.357809020E0,-3.273623325E0,6.617033268E0
2.396149875E0,5.470812839E-1,1.434274929E0,-3.162373030E0,3.515258979E0
2.406072875E0,-1.675832471E0,1.130430215E0,-3.743745310E0,4.254634637E0
2.415995875E0,-3.115765459E0,4.144699413E-1,-3.922111115E0,5.026204863E0
2.425918875E0,-5.271480673E0,1.365494424E-1,-3.837719421E0,6.521904982E0
2.435841875E0,-7.397483845E0,5.106987387E-1,-2.797573432E0,7.925275866E0
2.445764875E0,-9.406870733E0,8.657491283E-1,-9.244167280E-1,9.491748250E0
2.455687875E0,-1.014383625E1,9.948236364E-1,1.371068136E0,1.028430434E1
2.465610875E0,-9.664769197E0,-1.281863160E-1,2.652747256E0,1.002303663E1
2.475533875E0,-9.235906919E0,-1.616206513E0,3.212558513E0,9.911338573E0
2.485456875E0,-9.456200184E0,-1.137520257E0,3.039834101E0,9.997713019E0
2.495379875E0,-8.610253674E0,-5.534008084E-1,2.469889619E0,8.974579407E0
2.505302875E0,-6.078157282E0,-6.471115024E-1,3.147349194E0,6.875213174E0
2.515225875E0,-2.961320613E0,-1.780125310E0,3.324392359E0,4.794773243E0
2.525148875E0,1.039623833E0,-3.430384253E0,3.438188531E0,4.966839459E0
2.535071875E0,4.017213739E0,-2.914922957E0,4.074229939E0,6.421380822E0
2.544994875E0,5.179584662E0,-3.036799396E0,2.667151287E0,6.569927232E0
2.554917875E0,5.940809110E0,-2.196315064E0,3.490401828E0,7.231868200E0
2.564840875E0,5.319826621E0,1.522074088E-1,4.258058213E0,6.815774506E0
2.574763875E0,4.227756187E0,7.686200058E-1,2.819617435E0,5.139546825E0
2.584686875E0,2.697431678E0,-2.889138490E-2,1.685044760E0,3.180620727E0
2.594609875E0,-3.748451149E-1,-1.239499791E0,4.430550782E-1,1.368636692E0
2.604532875E0,-4.190117660E0,-1.696131373E0,-1.463664497E0,4.751448348E0
2.614455875E0,-5.652252526E0,-2.012263864E0,-3.363040701E0,6.878023497E0
2.624378875E0,-7.167077821E0,-1.828331656E0,-4.383913098E0,8.598168130E0
2.634301875E0,-9.349742267E0,9.413695604E-2,-4.617288923E0,1.042813019E1
2.644224875E0,-8.069035978E0,-4.686234905E-1,-4.555839072E0,9.278179738E0
2.654147875E0,-4.721997938E0,-3.054143407E0,-2.852223848E0,6.305571929E0
2.664070875E0,-1.875180425E0,-4.527387983E0,1.050458139E-1,4.901487345E0
2.673993875E0,-2.638696981E0,-3.748007053E0,2.132841930E0,5.055619975E0
2.683916875E0,-1.902807350E0,-5.061478508E0,5.071799428E0,7.413662383E0
2.693839875E0,1.115452280E0,-8.013265820E0,3.705400732E0,8.898688526E0
2.703762875E0,3.531980794E0,-6.909575214E0,2.518791930E-1,7.764055712E0
2.713685875E0,6.114049246E0,-4.219775030E0,-3.508091117E-1,7.437147741E0
2.723608875E0,9.708481811E0,-2.708475314E0,-2.478684416E-1,1.008225651E1
2.733531875E0,9.719631282E0,-1.524611195E0,-1.198119630E0,9.911163514E0
2.743454875E0,7.365953904E0,-3.320206922E-1,-3.161670780E0,8.022697600E0
2.753377875E0,5.199956362E0,6.556047294E-1,-4.588048752E0,6.965597970E0
2.763300875E0,3.704715146E0,7.288981888E-1,-5.632669616E0,6.781089432E0
2.773223875E0,2.103559805E0,6.084522707E-1,-6.395503217E0,6.760002915E0
2.783146875E0,9.924256933E-1,6.636735946E-1,-5.777995144E0,5.900050786E0
2.793069875E0,-2.478342354E-1,8.616266951E-1,-3.821710914E0,3.925467702E0
2.802992875E0,-2.192694760E0,5.399909502E-1,3.032949297E-1,2.278483783E0
2.812914875E0,6.802381718E-1,-2.252990371E0,1.694859165E0,2.900213297E0
2.822837875E0,2.064470583E-1,-4.340267726E0,-1.573251843E-2,4.345203313E0
2.832760875E0,-1.486045884E0,-3.045699443E0,2.263398707E-2,3.388971786E0
2.842683875E0,-2.229543328E-2,-8.389351130E-1,1.181842590E0,1.449503749E0
2.852606875E0,1.943549579E0,4.442039099E-1,1.668808065E0,2.599927391E0
2.862529875E0,4.379324788E0,3.376986310E-1,2.439581600E0,5.024349147E0
2.872452875E0,5.009230712E0,3.241409844E-1,3.219777485E0,5.963591767E0
2.882375875E0,3.859871013E0,8.169991921E-2,3.519690531E0,5.224318190E0
2.892298875E0,3.399257770E0,-1.070068531E0,3.046950163E0,4.688699749E0
2.902221875E0,2.949062510E0,-2.180734865E0,2.092522016E0,4.222703237E0
2.912144875E0,1.946618782E0,-2.458038190E0,1.139798843E0,3.336228085E0
2.922067875E0,7.493873441E-1,-2.130803736E0,4.702189764E-1,2.307165326E0
2.931990875E0,-8.655919844E-1,-1.198143896E0,4.704560079E-2,1.478854816E0
2.941913875E0,-1.420889776E0,-6.222215134E-1,3.301432244E-1,1.585900979E0
2.951836875E0,-1.426379142E0,-9.919362813E-2,1.287369191E0,1.923984477E0
2.961759875E0,-1.758117998E0,5.552741832E-1,2.324845781E0,2.967189953E0
2.971682875E0,-2.490929071E0,1.123681651E0,2.602027338E0,3.773318745E0
2.981605875E0,-3.739515435E0,1.368056966E0,1.914314816E0,4.418162148E0
2.991528875E0,-4.679696256E0,1.595243806E0,7.906593311E-1,5.006945379E0
3.001451875E0,-4.320636284E0,2.184526200E0,-2.373443305E-1,4.847306979E0
3.011374875E0,-4.057389958E0,2.507640998E0,-8.539001843E-1,4.845598226E0
3.021297875E0,-2.877100827E0,2.623726355E0,-1.058645703E0,4.035143105E0
3.031220875E0,-1.502008783E0,3.266746122E0,-1.043856340E0,3.743968038E0
3.041143875E0,-4.032725233E-1,4.096095602E0,-6.589946526E-1,4.168321228E0
3.051066875E0,8.156912613E-1,3.830820584E0,9.544234693E-2,3.917862660E0
3.060989875E0,1.543337488E0,3.479214643E0,3.576741815E-1,3.822925052E0
3.070912875E0,1.701259089E0,3.208121061E0,-1.339573717E-1,3.633767715E0
3.080835875E0,1.145788220E0,3.152886508E0,-1.262462684E0,3.584318066E0
3.090758875E0,8.301426548E-1,3.484560752E0,-2.316203157E0,4.265688400E0
3.100681875E0,9.840191513E-1,2.572648295E0,-2.813983935E0,3.937679332E0
3.110604875E0,1.363064906E0,1.502503165E0,-2.788633331E0,3.448468871E0
3.120527875E0,2.098820636E0,8.514230114E-1,-1.387406280E0,2.656099658E0
