"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.609627042E0,-6.535310143E0,-3.397408880E0,3.318708866E0,8.078768118E0
2.619550042E0,-6.595793157E0,-6.690038579E0,4.587877429E0,1.045512902E1
2.629473042E0,-5.250326031E0,-8.488959618E0,3.571025577E0,1.060097083E1
2.639396042E0,-1.873409011E0,-8.499517935E0,3.365657330E-2,8.703596912E0
2.649319042E0,1.763497437E0,-7.260051473E0,-4.560860953E0,8.753269289E0
2.659242042E0,3.179401876E0,-4.522792071E0,-6.344854635E0,8.415546610E0
2.669165042E0,2.931890700E0,-1.134701314E0,-3.373853956E0,4.611552956E0
2.679088042E0,2.271440967E0,2.478965667E0,-1.219261042E-1,3.364458474E0
2.689011042E0,1.394034391E0,5.694155427E0,2.674380784E0,6.443527799E0
2.698934042E0,-2.614240051E-1,7.565463826E0,5.110474666E0,9.133539113E0
2.708857042E0,-2.048405066E0,7.603087150E0,6.600166290E0,1.027448746E1
2.718780042E0,-3.240141583E0,7.008513027E0,6.611293541E0,1.016498768E1
2.728703042E0,-4.785910051E0,5.370233713E0,5.698544347E0,9.177023092E0
2.738626042E0,-6.120112808E0,2.766998341E0,4.971039623E0,8.356033481E0
2.748549042E0,-6.809058654E0,8.722408533E-2,3.540567430E0,7.675057363E0
2.758472042E0,-5.623458497E0,-2.387047437E0,2.129685164E0,6.469686224E0
2.768395042E0,-2.779677444E0,-2.872758100E0,1.298521585E0,4.203035106E0
2.778318042E0,-4.481681029E-1,-2.333675807E0,7.213698256E-1,2.483399252E0
2.788241042E0,7.075754399E-1,-1.546414293E0,8.965617621E-1,1.922467987E0
2.798164042E0,6.666993094E-1,-5.713238400E-1,1.403452209E0,1.655468817E0
2.808087042E0,4.070653928E-1,1.894521260E-1,1.571019377E0,1.633920507E0
2.818010042E0,4.589805548E-1,4.469523937E-1,1.110933406E0,1.282420611E0
2.827933042E0,8.974500272E-1,3.379790050E-1,2.691496023E-1,9.960360775E-1
2.837856042E0,1.804044077E0,7.857605338E-2,-8.005259228E-1,1.975244537E0
2.847779042E0,2.819206375E0,-9.734503090E-2,-1.299514443E0,3.105823309E0
2.857702042E0,3.120173382E0,4.794132113E-3,-1.111905359E0,3.312376556E0
2.867625042E0,2.751582157E0,2.290716898E-1,-5.979082060E-1,2.825096888E0
2.877548042E0,2.042623631E0,2.813241631E-1,1.031853761E-1,2.064485845E0
2.887471042E0,1.252308994E0,2.002899402E-1,8.015953785E-1,1.500316309E0
2.897394042E0,7.014922891E-1,1.638255340E-1,1.459648629E0,1.627729817E0
2.907317042E0,5.277541897E-1,1.715614003E-1,1.933673047E0,2.011727927E0
2.917240042E0,5.947428889E-1,1.531631362E-1,2.141912715E0,2.228220844E0
2.927163042E0,6.724716807E-1,1.988930404E-2,2.039107116E0,2.147224156E0
2.937086042E0,6.651495049E-1,-1.273435861E-1,1.637372264E0,1.771899598E0
2.947008042E0,5.099331189E-1,-4.863421619E-2,1.186501140E0,1.292355225E0
2.956931042E0,2.233526744E-1,9.716025889E-2,7.874483326E-1,8.242580965E-1
2.966854042E0,-3.031140315E-1,1.053931385E-1,3.697391801E-1,4.895844064E-1
2.976777042E0,-1.015087089E0,8.117747962E-2,1.022546455E-2,1.018379174E0
2.986700042E0,-1.692180701E0,-9.165510535E-3,-3.317699929E-1,1.724421892E0
2.996623042E0,-2.133250211E0,-1.405957156E-1,-7.071833110E-1,2.251806354E0
3.006546042E0,-2.428263145E0,-8.392684042E-2,-1.040545062E0,2.643149569E0
3.016469042E0,-2.552178947E0,9.656091928E-3,-1.286399138E0,2.858064618E0
3.026392042E0,-2.604903291E0,1.264624107E-1,-1.401389458E0,2.960642887E0
3.036315042E0,-2.605409367E0,1.597237122E-1,-1.270548506E0,2.903095441E0
3.046238042E0,-2.399557555E0,4.689350009E-2,-9.496427858E-1,2.581065067E0
3.056161042E0,-1.878121867E0,-1.969938648E-1,-5.501791388E-1,1.966938081E0
3.066084042E0,-1.176968497E0,-4.098360229E-1,-2.807832956E-1,1.277520907E0
3.076007042E0,-4.042889886E-1,-5.258938980E-1,-2.066927876E-1,6.947919737E-1
3.085930042E0,3.329881141E-1,-5.727774578E-1,-2.874152076E-1,7.221929118E-1
3.095853042E0,9.694723020E-1,-4.954877919E-1,-4.295034251E-1,1.170409282E0
3.105776042E0,1.475782121E0,-2.564571244E-1,-6.044030008E-1,1.615241812E0
3.115699042E0,1.838299551E0,-2.119264841E-2,-8.765441117E-1,2.036694368E0
3.125622042E0,2.062051005E0,1.500190884E-1,-1.158760852E0,2.370081599E0
